timestamp,token_price,unix timestamp,
2022-04-03T16:00:43.943Z,0.1079300985,1649001643,
2022-04-03T17:00:13.304Z,0.1077678995,1649005213,
2022-04-03T18:00:15.817Z,0.1076976824,1649008815,
2022-04-03T19:00:15.808Z,0.1077444993,1649012415,
2022-04-03T20:00:11.085Z,0.1076906641,1649016011,
2022-04-03T21:00:11.792Z,0.1076578132,1649019611,
2022-04-03T22:00:17.280Z,0.1079188499,1649023217,
2022-04-03T23:00:26.115Z,0.1079626757,1649026826,
2022-04-04T00:00:23.917Z,0.1080693962,1649030423,
2022-04-04T01:00:25.371Z,0.107817325,1649034025,
2022-04-04T02:01:01.657Z,0.1080803764,1649037661,
2022-04-04T03:00:24.877Z,0.1080535619,1649041224,
2022-04-04T04:00:26.444Z,0.1077017803,1649044826,
2022-04-04T05:00:30.873Z,0.1078198557,1649048430,
2022-04-04T06:00:51.997Z,0.1078933157,1649052051,
2022-04-04T07:00:21.864Z,0.1078143202,1649055621,
2022-04-04T08:00:44.661Z,0.1078157528,1649059244,
2022-04-04T09:00:39.009Z,0.1076987902,1649062838,
2022-04-04T10:00:37.329Z,0.1075048776,1649066437,
2022-04-04T11:00:38.204Z,0.1074097005,1649070038,
2022-04-04T12:00:43.215Z,0.1073922992,1649073643,
2022-04-04T13:00:44.226Z,0.1072207552,1649077244,
2022-04-04T14:00:35.116Z,0.1072064236,1649080835,
2022-04-04T15:00:36.409Z,0.1071382518,1649084436,
2022-04-04T16:00:24.482Z,0.1069451638,1649088024,
2022-04-04T17:00:28.599Z,0.1070135532,1649091628,
2022-04-04T18:00:27.404Z,0.1070230116,1649095227,
2022-04-04T19:00:24.762Z,0.1071170187,1649098824,
2022-04-04T20:00:23.400Z,0.1071789253,1649102423,
2022-04-04T21:00:49.290Z,0.10718843,1649106049,
2022-04-04T22:00:56.194Z,0.1071441872,1649109656,
2022-04-04T23:00:26.580Z,0.1073509104,1649113226,
2022-04-05T00:00:23.121Z,0.1071796049,1649116823,
2022-04-05T01:00:27.194Z,0.1072556763,1649120427,
2022-04-05T02:00:56.866Z,0.1070897163,1649124056,
2022-04-05T03:00:38.723Z,0.1072477545,1649127638,
2022-04-05T04:00:23.520Z,0.1072657437,1649131223,
2022-04-05T05:00:48.302Z,0.1073908973,1649134848,
2022-04-05T06:00:45.020Z,0.1073530881,1649138444,
2022-04-05T07:00:22.177Z,0.1072706894,1649142022,
2022-04-05T08:00:32.219Z,0.1073113509,1649145632,
2022-04-05T09:00:22.209Z,0.1071423431,1649149222,
2022-04-05T10:00:24.087Z,0.1070110823,1649152824,
2022-04-05T11:00:20.691Z,0.1072461486,1649156420,
2022-04-05T12:00:39.728Z,0.1073398875,1649160039,
2022-04-05T13:00:34.963Z,0.1075048612,1649163634,
2022-04-05T14:00:27.543Z,0.1072328236,1649167227,
2022-04-05T15:00:26.528Z,0.1073651165,1649170826,
2022-04-05T16:00:25.950Z,0.1072306304,1649174425,
2022-04-05T17:00:27.201Z,0.1075855408,1649178027,
2022-04-05T18:00:42.384Z,0.1074248172,1649181642,
2022-04-05T19:00:20.060Z,0.1072858046,1649185220,
2022-04-05T20:00:57.326Z,0.1072951954,1649188857,
2022-04-05T21:00:54.232Z,0.1073104472,1649192454,
2022-04-05T22:00:26.512Z,0.1074193547,1649196026,
2022-04-05T23:00:28.256Z,0.1074716862,1649199628,
2022-04-06T00:00:45.347Z,0.1076171793,1649203245,
2022-04-06T01:00:34.658Z,0.1076395754,1649206834,
2022-04-06T02:00:29.127Z,0.1073104231,1649210429,
2022-04-06T03:00:44.356Z,0.1074021201,1649214044,
2022-04-06T04:00:28.816Z,0.1073739611,1649217628,
2022-04-06T05:00:37.350Z,0.1073128379,1649221237,
2022-04-06T06:00:23.846Z,0.1072263208,1649224823,
2022-04-06T07:00:25.643Z,0.1072121229,1649228425,
2022-04-06T08:00:44.616Z,0.1072467524,1649232044,
2022-04-06T09:00:46.227Z,0.1072169313,1649235646,
2022-04-06T10:00:35.450Z,0.1072527303,1649239235,
2022-04-06T11:00:31.165Z,0.1072313738,1649242831,
2022-04-06T12:00:43.428Z,0.107322202,1649246443,
2022-04-06T13:00:28.934Z,0.1074130303,1649250028,
2022-04-06T14:00:29.117Z,0.1077610797,1649253629,
2022-04-06T15:00:26.025Z,0.1077758693,1649257225,
2022-04-06T16:00:36.188Z,0.107876635,1649260836,
2022-04-06T17:00:25.448Z,0.1082280085,1649264425,
2022-04-06T18:00:31.638Z,0.1080458744,1649268031,
2022-04-06T19:00:19.993Z,0.1078871768,1649271619,
2022-04-06T20:00:43.892Z,0.1079110786,1649275243,
2022-04-06T21:00:26.378Z,0.1078044973,1649278826,
2022-04-06T22:00:37.820Z,0.1079067258,1649282437,
2022-04-06T23:00:39.560Z,0.1082462453,1649286039,
2022-04-07T00:00:19.716Z,0.1085066184,1649289619,
2022-04-07T01:00:41.441Z,0.1087216413,1649293241,
2022-04-07T02:00:34.534Z,0.1080049115,1649296834,
2022-04-07T03:00:24.517Z,0.1079878112,1649300424,
2022-04-07T04:00:22.634Z,0.1080901564,1649304022,
2022-04-07T05:00:31.563Z,0.1076732631,1649307631,
2022-04-07T06:00:32.208Z,0.1076876664,1649311232,
2022-04-07T07:00:34.578Z,0.1075488538,1649314834,
2022-04-07T08:00:58.673Z,0.1076348702,1649318458,
2022-04-07T09:00:23.469Z,0.1066270498,1649322023,
2022-04-07T10:00:20.931Z,0.1076971291,1649325620,
2022-04-07T11:00:19.053Z,0.1075950967,1649329219,
2022-04-07T12:00:43.602Z,0.1071179128,1649332843,
2022-04-07T13:00:29.088Z,0.1072077939,1649336429,
2022-04-07T14:00:35.281Z,0.1071274398,1649340035,
2022-04-07T15:00:27.146Z,0.1075138498,1649343627,
2022-04-07T16:00:34.453Z,0.1074797867,1649347234,
2022-04-07T17:00:28.046Z,0.1071885161,1649350828,
2022-04-07T18:00:31.958Z,0.1070437589,1649354431,
2022-04-07T19:00:42.061Z,0.1068877293,1649358042,
2022-04-07T20:00:38.521Z,0.1071068029,1649361638,
2022-04-07T21:00:38.257Z,0.106880817,1649365238,
2022-04-07T22:00:23.763Z,0.1068797869,1649368823,
2022-04-07T23:00:31.623Z,0.1066978137,1649372431,
2022-04-08T00:00:27.071Z,0.106625446,1649376027,
2022-04-08T01:00:26.289Z,0.1067522946,1649379626,
2022-04-08T02:00:25.700Z,0.1066334013,1649383225,
2022-04-08T03:00:38.688Z,0.1066153658,1649386838,
2022-04-08T04:00:35.634Z,0.1066055365,1649390435,
2022-04-08T05:00:26.639Z,0.1066510301,1649394026,
2022-04-08T06:00:29.826Z,0.1067066032,1649397629,
2022-04-08T07:00:36.902Z,0.1068778268,1649401236,
2022-04-08T08:00:37.458Z,0.1070081619,1649404837,
2022-04-08T09:00:28.446Z,0.106987302,1649408428,
2022-04-08T10:00:43.725Z,0.1071623712,1649412043,
2022-04-08T11:00:34.858Z,0.1072627194,1649415634,
2022-04-08T12:00:33.604Z,0.1077051696,1649419233,
2022-04-08T13:00:34.429Z,0.1077278103,1649422834,
2022-04-08T14:00:45.946Z,0.1079340462,1649426445,
2022-04-08T15:00:31.682Z,0.1075105232,1649430031,
2022-04-08T16:00:41.394Z,0.1075517939,1649433641,
2022-04-08T17:00:24.311Z,0.1077163801,1649437224,
2022-04-08T18:00:36.417Z,0.1081044051,1649440836,
2022-04-08T19:00:25.550Z,0.1081799816,1649444425,
2022-04-08T20:00:30.442Z,0.1082207457,1649448030,
2022-04-08T21:00:33.541Z,0.1080876609,1649451633,
2022-04-08T22:00:26.222Z,0.1082665415,1649455226,
2022-04-08T23:00:44.847Z,0.1086268694,1649458844,
2022-04-09T00:00:29.447Z,0.1086369617,1649462429,
2022-04-09T01:00:52.800Z,0.1084047877,1649466052,
2022-04-09T02:00:44.553Z,0.1082393489,1649469644,
2022-04-09T03:00:36.543Z,0.1086043946,1649473236,
2022-04-09T04:00:44.299Z,0.1083610757,1649476844,
2022-04-09T05:00:23.014Z,0.1083730105,1649480422,
2022-04-09T06:00:32.610Z,0.1081459848,1649484032,
2022-04-09T07:01:05.418Z,0.1083487991,1649487665,
2022-04-09T08:00:44.740Z,0.1081752587,1649491244,
2022-04-09T09:00:27.568Z,0.1080696472,1649494827,
2022-04-09T10:00:29.031Z,0.1081149428,1649498429,
2022-04-09T11:00:20.506Z,0.1080860488,1649502020,
2022-04-09T12:00:31.096Z,0.108125425,1649505631,
2022-04-09T13:00:23.323Z,0.1079964359,1649509223,
2022-04-09T14:00:57.310Z,0.108046504,1649512857,
2022-04-09T15:00:33.070Z,0.1082016414,1649516433,
2022-04-09T16:00:44.003Z,0.1085821517,1649520043,
2022-04-09T17:00:32.033Z,0.1084395274,1649523632,
2022-04-09T18:00:24.628Z,0.1081454423,1649527224,
2022-04-09T19:00:48.544Z,0.1082819808,1649530848,
2022-04-09T20:01:04.223Z,0.1081950443,1649534464,
2022-04-09T21:00:29.355Z,0.1082581758,1649538029,
2022-04-09T22:00:25.787Z,0.1080655971,1649541625,
2022-04-09T23:00:48.231Z,0.1080898412,1649545248,
2022-04-10T00:00:59.948Z,0.107812292,1649548859,
2022-04-10T01:00:27.590Z,0.1078699459,1649552427,
2022-04-10T02:00:41.616Z,0.1077498678,1649556041,
2022-04-10T03:00:37.793Z,0.1077190225,1649559637,
2022-04-10T04:00:33.707Z,0.1077569153,1649563233,
2022-04-10T05:00:45.496Z,0.1078339758,1649566845,
2022-04-10T06:00:31.547Z,0.1079055094,1649570431,
2022-04-10T07:00:26.309Z,0.1078169942,1649574026,
2022-04-10T08:00:25.159Z,0.1079749489,1649577625,
2022-04-10T09:01:01.249Z,0.1079906728,1649581261,
2022-04-10T10:00:49.554Z,0.1082220253,1649584849,
2022-04-10T11:00:36.017Z,0.1081265071,1649588435,
2022-04-10T12:00:25.091Z,0.1081246733,1649592025,
2022-04-10T13:00:28.291Z,0.1082587812,1649595628,
2022-04-10T14:00:31.498Z,0.1082856892,1649599231,
2022-04-10T15:00:31.557Z,0.1081227354,1649602831,
2022-04-10T16:00:43.961Z,0.1080541611,1649606443,
2022-04-10T17:00:26.957Z,0.1079320091,1649610026,
